"Price","Area","Bedrooms","Agency","Id","Type","Zone","URL","Timestamp","Ascensor","Garatge","Calefacció","Electrodomèstics","NoFeature","Terrassa","Traster","Jardí","Balcó","Cuina Equipada","Armaris encastats","Safareig","Habitació suite","Vidres dobles","Llar de foc","Box tancat","Moblat","Piscina","Cuina","TV","Internet - Wifi","Planta baixa","Assolellat","Sortida de fums","Aparador","Asfaltat","Apte per fumadors","Rentavaixelles","Cultivable","Porter automàtic","Edificable","Cèntric","Rentadora","S'accepten animals","Adaptat per a minusvàlids","Aire condicionat","Altell","Alarma","Ascensor / muntacàrregues"
"315.000 €","72 m2",2,"IG Serveis Immobiliaris",21197,"venda","la-massana","/venda/pis-2-habitacions-1-bany-arinsal/21197","2023-11-09 17:18:33.379130",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.175.000 €","351 m2",4,"468 Immo",21156,"venda","la-massana","/venda/xalet-4-habitacions-4-banys-la-massana/21156","2023-11-09 17:18:34.365579",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315.000 €","72 m2",2,"Immobiliària KSA",21073,"venda","la-massana","/venda/pis-2-habitacions-1-bany-arinsal-terrassa-parking/21073","2023-11-09 17:18:34.999915",1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365.000 €","120 m2",3,"Hanson Immobiliària",20782,"venda","la-massana","/venda/pis-3-habitacions-2-banys-la-massana/20782","2023-11-09 17:18:35.745316",1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365.000 €","120 m2",3,"Immobiliària Xamari",20693,"venda","la-massana","/venda/pis-3-habitacions-2-banys-la-massana/20693","2023-11-09 17:18:35.933958",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Consultar","270 m2",4,"ON",20465,"venda","la-massana","/venda/atic-4-habitacions-3-banys-arinsal-terrassa/20465","2023-11-09 17:18:35.765662",1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1.263.000 €","164 m2",2,"ABM Serveis Immobiliàris",24959,"venda","la-massana","/venda/xalet-2-habitacions-2-banys-la-massana-terrassa-parking/24959","2023-11-09 17:18:36.414621",0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.500.000 €","400 m2",6,"Immobiliària Xamari",19809,"venda","la-massana","/venda/xalet-6-habitacions-3-banys-l-aldosa-de-la-massana/19809","2023-11-09 17:18:36.770968",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.995.000 €","914 m2",5,"Engel & Völkers Andorra",19640,"venda","la-massana","/venda/xalet-5-habitacions-6-banys-sispony-terrassa-parking/19640","2023-11-09 17:18:36.981474",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"2.925.000 €","653 m2",5,"Engel & Völkers Andorra",19636,"venda","la-massana","/venda/xalet-5-habitacions-6-banys-sispony-terrassa-parking/19636","2023-11-09 17:18:37.836949",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
"288.400 €","60 m2",2,"IG Serveis Immobiliaris",19407,"venda","la-massana","/venda/atic-2-habitacions-1-bany-la-massana/19407","2023-11-09 17:18:38.774128",1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284.000 €","70 m2",2,"468 Immo",19404,"venda","la-massana","/venda/pis-2-habitacions-2-banys-arinsal/19404","2023-11-09 17:18:38.784329",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315.000 €","80 m2",2,"IG Serveis Immobiliaris",19300,"venda","la-massana","/venda/pis-2-habitacions-1-bany-la-massana/19300","2023-11-09 17:18:39.485549",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284.000 €","86 m2",2,"IG Serveis Immobiliaris",18851,"venda","la-massana","/venda/pis-2-habitacions-2-banys-arinsal/18851","2023-11-09 17:18:39.454255",0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.021.500 €","269 m2",3,"",18785,"venda","la-massana","/venda/casa-adossada-3-habitacions-3-banys-pal-terrassa-parking/18785","2023-11-09 17:18:39.497010",1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
"335.000 €","92 m2",3,"IMMO 1",18779,"venda","la-massana","/venda/pis-3-habitacions-1-bany-la-massana/18779","2023-11-09 17:18:40.117255",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315.000 €","92 m2",3,"Finques Marca",25867,"venda","la-massana","/venda/pis-3-habitacions-2-banys-la-massana/25867","2023-11-09 17:18:40.273762",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198.934 €","65 m2",2,"468 Immo",18223,"venda","la-massana","/venda/pis-2-habitacions-1-bany-arinsal/18223","2023-11-09 17:18:40.424306",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Consultar","730 m2",5,"Immobiliària Xamari",17803,"venda","la-massana","/venda/xalet-5-habitacions-3-banys-la-massana/17803","2023-11-09 17:18:41.470088",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374.980 €","83 m2",2,"468 Immo",17702,"venda","la-massana","/venda/pis-2-habitacions-1-bany-arinsal/17702","2023-11-09 17:18:41.634806",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"685.750 €","160 m2",3,"IG Serveis Immobiliaris",17212,"venda","la-massana","/venda/pis-3-habitacions-3-banys-arinsal/17212","2023-11-09 17:18:42.990615",1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330.000 €","96 m2",2,"Immobiliària Xamari",17456,"venda","la-massana","/venda/pis-2-habitacions-2-banys-arinsal/17456","2023-11-09 17:18:42.730360",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394.000 €","0 m2",2,"Guillem's Group Immobiliari",13725,"venda","la-massana","/venda/pis-2-habitacions-2-banys-arinsal-terrassa-parking/13725","2023-11-09 17:18:43.645760",1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"336.000 €","120 m2",3,"Immobiliària Zona Habitable",13667,"venda","la-massana","/venda/pis-3-habitacions-1-bany-la-massana/13667","2023-11-09 17:18:43.116175",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.299.000 €","270 m2",4,"7 Claus Immobiliària",13636,"venda","la-massana","/venda/xalet-4-habitacions-2-banys-pal-terrassa/13636","2023-11-09 17:18:44.366916",0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.299.000 €","270 m2",4,"IMMO 1",13542,"venda","la-massana","/venda/xalet-4-habitacions-2-banys-pal/13542","2023-11-09 17:18:44.864249",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.299.000 €","270 m2",4,"Immobiliària Xamari",12940,"venda","la-massana","/venda/xalet-4-habitacions-2-banys-pal/12940","2023-11-09 17:18:44.588999",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Consultar","1035 m2",4,"Engel & Völkers Andorra",12400,"venda","la-massana","/venda/xalet-4-habitacions-4-banys-sispony-terrassa-parking/12400","2023-11-09 17:18:44.853445",1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"Consultar","1019 m2",4,"Engel & Völkers Andorra",12376,"venda","la-massana","/venda/xalet-4-habitacions-4-banys-sispony-terrassa-parking/12376","2023-11-09 17:18:46.065198",1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"Consultar","1019 m2",4,"Engel & Völkers Andorra",12280,"venda","la-massana","/venda/xalet-4-habitacions-4-banys-sispony-terrassa-parking/12280","2023-11-09 17:18:46.155294",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"310.000 €","102 m2",2,"Immobiliària KSA",11999,"venda","la-massana","/venda/pis-2-habitacions-2-banys-arinsal-parking/11999","2023-11-09 17:18:46.375240",1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"336.000 €","101 m2",3,"ABM Serveis Immobiliàris",24961,"venda","la-massana","/venda/pis-3-habitacions-1-bany-la-massana-parking/24961","2023-11-09 17:18:47.227065",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.350.000 €","235 m2",4,"ABM Serveis Immobiliàris",24987,"venda","la-massana","/venda/xalet-4-habitacions-2-banys-la-massana-terrassa-parking/24987","2023-11-09 17:18:47.497463",0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374.900 €","96 m2",2,"IMMO 1",11062,"venda","la-massana","/venda/pis-2-habitacions-2-banys-arinsal/11062","2023-11-09 17:18:47.832607",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275.000 €","80 m2",2,"IMMO 1",11047,"venda","la-massana","/venda/pis-2-habitacions-1-bany-arinsal/11047","2023-11-09 17:18:48.527145",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.000.000 €","1000 m2",5,"IMMO 1",11278,"venda","la-massana","/venda/xalet-5-habitacions-3-banys-pal/11278","2023-11-09 17:18:49.419818",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4.150.000 €","1048 m2",4,"IMMO 1",10924,"venda","la-massana","/venda/xalet-4-habitacions-4-banys-anyos/10924","2023-11-09 17:18:49.714734",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275.000 €","80 m2",2,"Immobiliària Zona Habitable",9778,"venda","la-massana","/venda/pis-2-habitacions-1-bany-arinsal/9778","2023-11-09 17:18:50.868682",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.390.000 €","260 m2",4,"Immobiliària Xamari",10447,"venda","la-massana","/venda/xalet-4-habitacions-3-banys-la-massana/10447","2023-11-09 17:18:50.808519",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395.000 €","102 m2",3,"Immobiliària Zona Habitable",8413,"venda","la-massana","/venda/pis-3-habitacions-1-bany-la-massana/8413","2023-11-09 17:18:53.074973",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262.500 €","64 m2",1,"Immobiliària Zona Habitable",8249,"venda","la-massana","/venda/pis-1-habitacio-1-bany-arinsal/8249","2023-11-09 17:18:51.646781",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Consultar","0 m2",5,"Immobiliària Galí",22669,"venda","la-massana","/venda/xalet-5-habitacions-5-banys-la-massana-terrassa-parking/22669","2023-11-09 17:18:52.884624",0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4.150.000 €","1120 m2",4,"Immobiliària Zona Habitable",5490,"venda","la-massana","/venda/xalet-4-habitacions-4-banys-anyos/5490","2023-11-09 17:18:53.681112",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374.900 €","96 m2",2,"Immobiliària Zona Habitable",1241,"venda","la-massana","/venda/pis-2-habitacions-2-banys-arinsal/1241","2023-11-09 17:18:55.077368",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.300.000 €","475 m2",8,"Immobiliària Zona Habitable",1161,"venda","la-massana","/venda/xalet-8-habitacions-4-banys-erts/1161","2023-11-09 17:18:53.831517",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.790.000 €","400 m2",4,"Immobiliària Zona Habitable",1156,"venda","la-massana","/venda/casa-adossada-4-habitacions-4-banys-l-aldosa-de-la-massana/1156","2023-11-09 17:18:55.261800",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396.000 €","89 m2",2,"Immobiliària Zona Habitable",1096,"venda","la-massana","/venda/pis-2-habitacions-2-banys-anyos/1096","2023-11-09 17:18:54.837971",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441.000 €","142 m2",4,"Immobiliària Zona Habitable",1090,"venda","la-massana","/venda/pis-4-habitacions-3-banys-la-massana/1090","2023-11-09 17:18:56.465757",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.350.000 €","487 m2",4,"Immobiliària Zona Habitable",966,"venda","la-massana","/venda/xalet-4-habitacions-2-banys-l-aldosa-de-la-massana/966","2023-11-09 17:18:54.908536",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.995.000 €","450 m2",5,"Immobiliària Zona Habitable",886,"venda","la-massana","/venda/xalet-5-habitacions-4-banys-la-massana/886","2023-11-09 17:18:55.624041",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.300.000 €","475 m2",8,"Land immobiliària",3895,"venda","la-massana","/venda/xalet-8-habitacions-4-banys-la-massana/3895","2023-11-09 17:18:57.186816",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.600.000 €","617 m2",5,"Guillem's Group Immobiliari",4727,"venda","la-massana","/venda/xalet-5-habitacions-3-banys-la-massana-terrassa-parking/4727","2023-11-09 17:18:58.461929",0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"1.940.000 €","274 m2",7,"Land immobiliària",3779,"venda","la-massana","/venda/xalet-7-habitacions-4-banys-la-massana/3779","2023-11-09 17:18:58.382136",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.300.000 €","745 m2",8,"IG Serveis Immobiliaris",2616,"venda","la-massana","/venda/xalet-8-habitacions-4-banys-erts-terrassa/2616","2023-11-09 17:18:59.913632",0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.200.000 €","400 m2",4,"Eurofinques",4001,"venda","la-massana","/venda/xalet-4-habitacions-4-banys-l-aldosa-de-la-massana/4001","2023-11-09 17:19:00.610205",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2.000.000 €","550 m2",4,"ABM Serveis Immobiliàris",24909,"venda","la-massana","/venda/xalet-4-habitacions-3-banys-la-massana-terrassa-parking/24909","2023-11-09 17:19:01.536085",1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.800.000 €","518 m2",4,"Immobiliària Xamari",1587,"venda","la-massana","/venda/xalet-4-habitacions-4-banys-la-massana/1587","2023-11-09 17:19:01.917693",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.150.000 €","210 m2",4,"Immobiliària Xamari",1512,"venda","la-massana","/venda/xalet-4-habitacions-3-banys-la-massana/1512","2023-11-09 17:19:01.801214",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28.000.000 €","0 m2",6,"Immobiliària Galí",13052,"venda","la-massana","/venda/xalet-6-habitacions-3-banys-la-massana-terrassa-parking/13052","2023-11-09 17:19:03.041986",1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.720.000 €","322 m2",3,"ABM Serveis Immobiliàris",24903,"venda","la-massana","/venda/xalet-3-habitacions-3-banys-la-massana-parking/24903","2023-11-09 17:19:02.736103",0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.610.000 €","426 m2",4,"ABM Serveis Immobiliàris",24902,"venda","la-massana","/venda/xalet-4-habitacions-5-banys-la-massana-terrassa-parking/24902","2023-11-09 17:19:04.683582",0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.150.000 €","365 m2",4,"",4453,"venda","la-massana","/venda/casa-adossada-4-habitacions-4-banys-la-massana/4453","2023-11-09 17:19:04.032647",1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"1.995.000 €","450 m2",5,"Immobiliària Xamari",23104,"venda","la-massana","/venda/xalet-5-habitacions-4-banys-la-massana/23104","2023-11-09 17:19:05.133734",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Consultar","100 m2",2,"Immobiliària Xamari",1413,"venda","la-massana","/venda/pis-2-habitacions-2-banys-la-massana/1413","2023-11-09 17:19:06.531427",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275.000 €","80 m2",2,"Immobiliària Xamari",1293,"venda","la-massana","/venda/pis-2-habitacions-2-banys-la-massana/1293","2023-11-09 17:19:05.994627",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240.000 €","69 m2",2,"Eurofinques",3942,"venda","la-massana","/venda/pis-2-habitacions-1-bany-la-massana/3942","2023-11-09 17:19:06.266485",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295.000 €","71 m2",2,"Eurofinques",25844,"venda","la-massana","/venda/pis-2-habitacions-1-bany-la-massana/25844","2023-11-09 17:19:07.822529",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"395.000 €","102 m2",2,"Eurofinques",25843,"venda","la-massana","/venda/duplex-2-habitacions-1-bany-la-massana/25843","2023-11-09 17:19:07.592426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"394.000 €","81 m2",2,"Finques Marca",3024,"venda","la-massana","/venda/pis-2-habitacions-2-banys-la-massana/3024","2023-11-09 17:19:08.092945",1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.000 €","300 m2",5,"Immobiliària Galí",25215,"lloguer","ordino","/lloguer/xalet-5-habitacions-2-banys-ordino-terrassa-parking/25215","2023-11-09 17:19:07.451798",0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Consultar","100 m2",2,"Immobiliària Superior",27006,"lloguer","ordino","/lloguer/pis-2-habitacions-1-bany-el-serrat/27006","2023-11-09 17:19:09.152119",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.200 €","169 m2",4,"468 Immo",21360,"lloguer","ordino","/lloguer/xalet-4-habitacions-2-banys-ordino/21360","2023-11-09 17:19:09.102384",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.000 €","232 m2",4,"Nou Aire Immobiliària",25394,"lloguer","ordino","/lloguer/xalet-4-habitacions-3-banys-ordino-parking/25394","2023-11-09 17:19:10.000370",0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.000 €","232 m2",5,"Land immobiliària",24580,"lloguer","ordino","/lloguer/pis-5-habitacions-3-banys-ordino/24580","2023-11-09 17:19:11.910711",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.000 €","232 m2",4,"Immobiliària Xamari",25769,"lloguer","ordino","/lloguer/xalet-4-habitacions-3-banys-ordino/25769","2023-11-09 17:19:11.896157",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3.000 €","230 m2",4,"IMMO 1",24636,"lloguer","ordino","/lloguer/xalet-4-habitacions-3-banys-ordino/24636","2023-11-09 17:19:13.073265",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11.300 €","250 m2",4,"Finques 3 Cases",27100,"lloguer","canillo","/lloguer/casa-adossada-4-habitacions-3-banys-el-tarter/27100","2023-11-09 17:19:14.795051",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6.000 €","556 m2",4,"Immobiliària Galí",24144,"lloguer","canillo","/lloguer/xalet-4-habitacions-3-banys-canillo-terrassa-parking/24144","2023-11-09 17:19:13.434495",0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Consultar","295 m2",4,"Immobiliària Superior",25069,"lloguer","canillo","/lloguer/pis-4-habitacions-4-banys-el-tarter/25069","2023-11-09 17:19:14.704660",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Consultar","140 m2",3,"Immobiliària Superior",25068,"lloguer","canillo","/lloguer/pis-3-habitacions-2-banys-el-tarter/25068","2023-11-09 17:19:15.030615",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Consultar","0 m2",3,"Immobiliària Superior",25067,"lloguer","canillo","/lloguer/pis-3-habitacions-2-banys-el-tarter/25067","2023-11-09 17:19:14.735109",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.450 €","45 m2",1,"Immobiliària Superior",24053,"lloguer","canillo","/lloguer/pis-1-habitacio-1-bany-el-forn/24053","2023-11-09 17:19:16.486086",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1.500 €","58 m2",1,"Immobiliària Superior",26558,"lloguer","canillo","/lloguer/pis-1-habitacio-1-bany-el-tarter/26558","2023-11-09 17:19:17.385601",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2.450 €","264 m2",4,"Immobiliària Superior",26078,"lloguer","canillo","/lloguer/xalet-4-habitacions-3-banys-canillo/26078","2023-11-09 17:19:18.156941",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
